id_spatial,community_board,borough,name,overall_pop,race_white,race_black,race_asian,race_latino,race_other,age0to17,age18to24,age25to44,age45to64,age65plus,on_time_hs_grad,not_complete_hs,hs_some_college,college_higher,poverty,rent_burden,obesity,hypertension,life_expectancy,self_rep_health,boro,garden_name,address,size,latitude,longitude,avg_org_value,avg_rev_value,avg_tot_appropriated
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Garden of Life,1685 Weeks Avenue,0.18,40.844009,-73.907641,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Grant Avenue Garden,1062 Grant Avenue,0.058,40.830303,-73.916893,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,La Isla,96-98 W. 163rd Street,0.11,40.832115,-73.929249,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Las Casitas Community Garden,1126 - 1140 Woodycrest Avenue,0.19,40.835464,-73.925809,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Mosaic Center (Success Garden),1315-31 Odgen Avenue,0.27,NA,NA,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,P.S. 156 Garden,750 Concourse Village West,0.046,40.823174,-73.923326,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Roberto Clemente Community Garden,1272-1280 Shakespeare Avenue,0.254,40.839017,-73.922729,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Sheridan Manor Community Garden,1340 Sheridan Avenue,0.195,40.837275,-73.913574,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Sherman Avenue Community Garden,953-955 Sherman Avenue,0.11,40.828252,-73.91911,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Taqwa Community Farm,90 W 164th Street,0.49,40.832559,-73.928305,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Target (Bronx) Community Garden (Anderson Avenue Community Garden),1001 Anderson Avenue,0.253,40.832284,-73.927189,4404812.5,4471147.5,258000
204,X04,Bronx,Highbridge and Concourse,155835,1,31,2,65,1,27,11,29,23,10,67,36,43,21,32,61,34,42,78.6,72,X,Woodycrest Community Garden,949 Woodycrest Avenue,0.012,40.83116,-73.929149,4404812.5,4471147.5,258000
205,X05,Bronx,Fordham and University Heights,136151,1,27,2,69,1,28,12,29,23,8,66,34,46,20,34,65,34,37,79.9,67,X,Anthony Avenue Garden,2078 Anthony Avenue,0.054,40.852889,-73.901885,1281900,1281900,206500
205,X05,Bronx,Fordham and University Heights,136151,1,27,2,69,1,28,12,29,23,8,66,34,46,20,34,65,34,37,79.9,67,X,C.E.S. 109 - The Angelo Sanchez Inspirational Garden,1771 Popham Avenue,NA,40.851414,-73.918533,1281900,1281900,206500
205,X05,Bronx,Fordham and University Heights,136151,1,27,2,69,1,28,12,29,23,8,66,34,46,20,34,65,34,37,79.9,67,X,Creston Jungle Playground,2242 Creston Avenue,NA,40.856775,-73.901518,1281900,1281900,206500
205,X05,Bronx,Fordham and University Heights,136151,1,27,2,69,1,28,12,29,23,8,66,34,46,20,34,65,34,37,79.9,67,X,Learning Tree,1885 University Avenue (behind Calvary Methodist Church),NA,40.852536,-73.913333,1281900,1281900,206500
205,X05,Bronx,Fordham and University Heights,136151,1,27,2,69,1,28,12,29,23,8,66,34,46,20,34,65,34,37,79.9,67,X,P.S. 226 Garden,1950 Sedgwick Avenue,NA,40.856586,-73.916198,1281900,1281900,206500
205,X05,Bronx,Fordham and University Heights,136151,1,27,2,69,1,28,12,29,23,8,66,34,46,20,34,65,34,37,79.9,67,X,P.S. 396 / M.S. 390 X,"1930 Andrews Avenue, Bronx NY 10453",NA,40.854701,-73.913197,1281900,1281900,206500
205,X05,Bronx,Fordham and University Heights,136151,1,27,2,69,1,28,12,29,23,8,66,34,46,20,34,65,34,37,79.9,67,X,Townsend Garden (Mt. Hope Housing Co.),1735 Walton Avenue,0.15,40.846592,-73.910938,1281900,1281900,206500
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,2120 Mapes Avenue HDFC,2124 Mapes Avenue,0.151,40.847216,-73.885018,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Bathgate Garden,1836 Bathgate Avenue,NA,40.84506,-73.898018,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Belmont Little Farmers,2483 Belmont Avenue,0.1,40.856921,-73.884462,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,C.S. 57 - Garden of Hope,2111 Crotona Avenue,NA,40.848472,-73.888561,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,C.S. 6 - West Farms School Garden,1000 East Tremont Avenue,NA,40.840755,-73.881707,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Clinton Avenue Block Association,757 East 179th Street,0.115,40.845858,-73.888049,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Concerned Tenants of Daly Avenue,2139 Daly Avenue,0.179,40.845582,-73.880943,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Drew Garden - I.S. 167,East Tremont Avenue,NA,NA,NA,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,El Batey de Dona Provi,504 East 178th Street,0.13,40.847974,-73.896315,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Farm in the Bronx,East 182nd Street,0.188,NA,NA,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Garden of Happiness,2156-2160 Prospect Avenue,0.33,40.848425,-73.885543,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Garden Of Youth,E 182nd Street,NA,NA,NA,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Hornaday Community Garden (Volky Flower Garden),851 Hornaday Avenue,0.115,NA,NA,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,I.S. 193X,1919 Prospect Avenue,0.677,40.843546,-73.889755,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Krystal Community Garden,2085-2093 Vyse Avenue.,0.614,40.843482,-73.88086,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Miracle Garden - Bronx,Marmion Avenue,0.11,NA,NA,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,P.S. 23,2175 Washington Avenue,NA,40.853423,-73.894463,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,P.S. 246,2641 Grand Concourse,NA,40.865593,-73.894758,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,River Garden,1086 East 180th Street,0.44,40.842204,-73.876529,1545195.8333333333,1628117.7333333334,175666.66666666666
206,X06,Bronx,Belmont and East Tremont,87476,6,25,1,67,1,29,14,28,20,9,61,36,45,19,31,60,36,32,77.7,69,X,Tremont Community Garden,S/W/C E. 178th St. & LaFontaine Avenue.,0.057,NA,NA,1545195.8333333333,1628117.7333333334,175666.66666666666
207,X07,Bronx,Kingsbridge Heights and Bedford,148163,6,18,7,67,1,26,11,31,23,9,70,32,45,23,26,61,33,35,79.4,67,X,Bainbridge Avenue Garden,2974-2980 Bainbridge Avenue,0.066,40.870996,-73.884326,3740352.3928571427,3729102.3928571427,350000
207,X07,Bronx,Kingsbridge Heights and Bedford,148163,6,18,7,67,1,26,11,31,23,9,70,32,45,23,26,61,33,35,79.4,67,X,Davidson Avenue Community Garden,2385 Davidson Avenue,0.115,40.861379,-73.903254,3740352.3928571427,3729102.3928571427,350000
207,X07,Bronx,Kingsbridge Heights and Bedford,148163,6,18,7,67,1,26,11,31,23,9,70,32,45,23,26,61,33,35,79.4,67,X,Fordham Bedford Lot-Busters,2592-2597 Bainbridge Avenue,0.044,40.863711,-73.892599,3740352.3928571427,3729102.3928571427,350000
207,X07,Bronx,Kingsbridge Heights and Bedford,148163,6,18,7,67,1,26,11,31,23,9,70,32,45,23,26,61,33,35,79.4,67,X,Fordham Bedford Lot-Busters,2592-2597 Bainbridge Avenue,0.044,40.863711,-73.892599,3740352.3928571427,3729102.3928571427,350000
207,X07,Bronx,Kingsbridge Heights and Bedford,148163,6,18,7,67,1,26,11,31,23,9,70,32,45,23,26,61,33,35,79.4,67,X,P.S. / M.S. 20,3050 Webster Avenue,0.008,40.870002,-73.878875,3740352.3928571427,3729102.3928571427,350000
207,X07,Bronx,Kingsbridge Heights and Bedford,148163,6,18,7,67,1,26,11,31,23,9,70,32,45,23,26,61,33,35,79.4,67,X,Risse Street Community Garden (Triangle Park),2 East Mosholu Parkway,0.694,NA,NA,3740352.3928571427,3729102.3928571427,350000
207,X07,Bronx,Kingsbridge Heights and Bedford,148163,6,18,7,67,1,26,11,31,23,9,70,32,45,23,26,61,33,35,79.4,67,X,Walton High School,2780 Reservoir Avenue,0.046,40.870293,-73.898309,3740352.3928571427,3729102.3928571427,350000
208,X08,Bronx,Riverdale and Fieldston,102927,34,12,6,47,2,20,9,28,25,18,79,18,37,45,15,52,24,28,80.9,83,X,JFK High School - Enchanted Garden,JFK High School 99 Terrace View Avenue,NA,NA,NA,5449732.674418605,5420885.178294574,334000
209,X09,Bronx,Parkchester and Soundview,184105,2,30,7,59,2,25,10,29,24,12,69,30,47,23,26,55,32,34,79.7,72,X,Adlai E. Stevenson High School-Ecological Garden,1980 Lafayette Avenue/Stickball Avenue,NA,NA,NA,1902324.7391304348,1914136.3333333333,225000
209,X09,Bronx,Parkchester and Soundview,184105,2,30,7,59,2,25,10,29,24,12,69,30,47,23,26,55,32,34,79.7,72,X,Glover Street Community Garden,"1642 Glover Street, Bronx NY 10462",NA,NA,NA,1902324.7391304348,1914136.3333333333,225000
209,X09,Bronx,Parkchester and Soundview,184105,2,30,7,59,2,25,10,29,24,12,69,30,47,23,26,55,32,34,79.7,72,X,Harding Park Beautification Project,155 Harding Park,1.16,40.807736,-73.857874,1902324.7391304348,1914136.3333333333,225000
209,X09,Bronx,Parkchester and Soundview,184105,2,30,7,59,2,25,10,29,24,12,69,30,47,23,26,55,32,34,79.7,72,X,Manor Avenue Seniors Garden,1025 Manor Avenue,0.057,40.824911,-73.875459,1902324.7391304348,1914136.3333333333,225000
209,X09,Bronx,Parkchester and Soundview,184105,2,30,7,59,2,25,10,29,24,12,69,30,47,23,26,55,32,34,79.7,72,X,P.S. 138X,2060 Lafayette Avenue,1.345,40.822665,-73.853366,1902324.7391304348,1914136.3333333333,225000
209,X09,Bronx,Parkchester and Soundview,184105,2,30,7,59,2,25,10,29,24,12,69,30,47,23,26,55,32,34,79.7,72,X,Randall Community Garden (Taylor Soundview Block Association),Randall Avenue,0.232,NA,NA,1902324.7391304348,1914136.3333333333,225000
209,X09,Bronx,Parkchester and Soundview,184105,2,30,7,59,2,25,10,29,24,12,69,30,47,23,26,55,32,34,79.7,72,X,Waterfront Community Garden,2008 Gildersleeve Avenue,0.27,40.809962,-73.85071,1902324.7391304348,1914136.3333333333,225000
210,X10,Bronx,Throgs Neck and Co-op City,121868,30,23,5,40,1,20,9,26,27,18,75,16,50,34,14,45,24,37,81.1,77,X,Maritime Academy @ P.S. 10,"2770 Lafayette Avenue, Bronx, NY 10465",NA,NA,NA,2819891.8181818184,2814308.484848485,NA
210,X10,Bronx,Throgs Neck and Co-op City,121868,30,23,5,40,1,20,9,26,27,18,75,16,50,34,14,45,24,37,81.1,77,X,P.S. 9 X,"230 East 183rd Street, Bronx NY 10458",NA,40.857067,-73.898936,2819891.8181818184,2814308.484848485,NA
211,X11,Bronx,Morris Park and Bronxdale,116180,24,21,9,45,1,22,9,30,24,14,74,24,44,32,21,55,32,31,79.9,80,X,M.S. 144,2545 Gunther Avenue,0.459,40.863735,-73.83607,1075342.9259259258,1069611.4444444445,NA
212,X12,Bronx,Williamsbridge and Baychester,156542,6,65,2,25,2,24,10,27,26,13,70,20,48,32,23,57,30,39,81,78,X,211th Street Block Association.,Carlisle Place,0.182,NA,NA,1659034,1655369.707070707,NA
212,X12,Bronx,Williamsbridge and Baychester,156542,6,65,2,25,2,24,10,27,26,13,70,20,48,32,23,57,30,39,81,78,X,Bissel Gardens,in Bissel Street,0.08,NA,NA,1659034,1655369.707070707,NA
212,X12,Bronx,Williamsbridge and Baychester,156542,6,65,2,25,2,24,10,27,26,13,70,20,48,32,23,57,30,39,81,78,X,Carpenter Avenue Community Garden,in East 239th Street,NA,NA,NA,1659034,1655369.707070707,NA
212,X12,Bronx,Williamsbridge and Baychester,156542,6,65,2,25,2,24,10,27,26,13,70,20,48,32,23,57,30,39,81,78,X,Jim Mackey Eastchester Road Community Garden,E/S Eastchester Road & N/O E 222nd Street,0.046,NA,NA,1659034,1655369.707070707,NA
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Berry Street Garden,301-303 Berry Street,0.137,40.713449,-73.963827,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,El Puente: EspÃ­ritu Tierra Community Garden,203-207 South 2nd Street,0.23,40.712385,-73.959633,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Green Dome,229 North 12th Street,NA,40.719516,-73.952969,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Heckscher Foundation For Children's Garden,134-136 Scholes Street,0.057,40.708692,-73.944327,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,I.S. 71,215 Heyward Street,NA,40.703624,-73.953146,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Nicks Garden,Lorimer and Bayard Streets,NA,NA,NA,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Northside Community Garden,599 Driggs Avenue,0.034,40.716007,-73.957527,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Olive Garden,21-25 Olive Street,0.179,40.713243,-73.938822,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Orient Grove,Metropolitan Ave. and Orient Ave.,0.149,NA,NA,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,P.S. 19K - Kid's Garden,"325 South 3rd Street Brooklyn, NY 11211",NA,40.709647,-73.95465,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,P.S. 250,108 Montrose Avenue,0.005,40.707104,-73.945475,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Powers Street Garden,276-278 Powers Street,0.115,40.712955,-73.939721,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Project Roots Garden,94 - 110 Walton St.,0.172,40.702631,-73.948631,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Red Shed Garden (GREC),Humbolt Street,0.123,NA,NA,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Sunshine Community Garden,99-100 McKibben Street,0.115,40.70508,-73.944013,576375.8551461245,656460.7420584498,321444.44444444444
301,B01,Brooklyn,Greenpoint and Williamsburg,199190,61,5,6,26,2,23,10,41,17,9,77,17,33,50,17,48,23,25,81.1,79,B,Ten Eyck Houses HDFC,15-17 Ten Eyck Street,0.114,40.709598,-73.950072,576375.8551461245,656460.7420584498,321444.44444444444
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Bridge Plaza Community Garden,Bridge St,NA,NA,NA,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Bridge Plaza Court,Bridge Plaza Court,NA,NA,NA,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Brooklyn Bears/Carlton Avenue Garden,397-401 Carlton Avenue,0.14,40.685731,-73.971356,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Brooklyn Bears/Pacific Street Garden,Flatbush Avenue,NA,NA,NA,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Brooklyn Bears/Rockwell Place Garden,65-73 Flatbush Avenue,0.082,40.687133,-73.979674,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Brooklyn's Finest Garden,48 Lefferts Place,0.057,40.681526,-73.961901,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Clifton Place Garden,289 Grand Avenue,0.086,40.687639,-73.962648,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,David Foulke Community Garden,248-250 Bergen Street,0.073,40.684364,-73.984438,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,George Westinghouse HS - Marvin's Garden,"105 Johnson Street (Tech), Brooklyn, NY 11201",NA,40.694926,-73.986015,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Greene Garden,2 South Portland Avenue,0.084,40.689322,-73.975044,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Hollenback Community Garden,460 Washington Avenue,0.158,40.685321,-73.965249,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,J.H.S. 265,101 Park Avenue,2.712,40.696324,-73.97578,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,P.S. 67 - Charles Dorsey School,51 St. Edwards Street,NA,40.695633,-73.978215,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,P.S. 753K @ The Bklyn. School for Career Development,372 Schermerhorn Street,0.032,40.686419,-73.979444,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Pacific High School,112 Schermerhorn Street,NA,40.690145,-73.989132,2125094.788617886,2297045.4991869917,156000
302,B02,Brooklyn,Fort Greene and Brooklyn Heights,117046,46,27,9,14,4,15,9,44,20,12,75,11,25,64,12,39,24,25,80.6,86,B,Poplar Street Community Garden,Poplar Street,0.028,NA,NA,2125094.788617886,2297045.4991869917,156000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,A Better Community Garden,762-764 Herkimer Place/13-21 Hunterfly,0.044,NA,NA,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,All People's Church of the Apostolic Faith Community Garden,149 Tompkins Avenue,0.064,40.694344,-73.946088,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,American Heart,122 Hart Street,0.05,40.693378,-73.946915,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Bed-Stuy Community Garden (Lola Bryant Community Garden),93-95 Malcolm X Avenue,0.073,NA,NA,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Bed-Stuy Farm,404 Decatur Street,NA,40.682166,-73.927115,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Cedar Tree Garden,305 Greene Avenue,0.177,40.687514,-73.958923,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Central Bainbridge Block Association Inc.,277-279 Bainbridge Street,0.112,40.681591,-73.925688,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Citizens for a Better Community,127 Patchen Avenue,0.299,40.687548,-73.926979,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Classon/Fulgate Block Association,474 Classon Avenue,0.115,40.683943,-73.959033,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Clifton Place Memorial Park & Garden,1031-35 Bedford Avenue,0.165,40.688603,-73.954945,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,F.A.R.R. Block Association,808 Herkimer Street,0.028,40.678383,-73.926777,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,First Quincy Street GreenThumb Garden,397-401 Quincy Street,0.13,40.687717,-73.944139,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Garden Beautiful,Corner of Broadway & Putnam Ave.,0.194,NA,NA,795790.75,771637.1694915254,210000
